id_user,experiment_date,treatment,platform,time_zone,cancelled_paid_plan_or_not,paid_plan_signup_date
XZBLI9QPG4A7DN,2022-07-02,0,desktop,PST,0,
XZBBRBH50UA7DN,2022-07-13,0,desktop,EST,0,
XZBFGMVLJKA7DN,2022-06-01,0,desktop,EST,0,
XZB6UEA2A3A7DN,2022-07-21,0,desktop,CST,0,
XZBGDKI1JFA7DN,2022-07-20,1,desktop,AKST,0,
XZBH6WKXHKA7DN,2022-06-05,0,desktop,EST,0,2022-06-12
XZBSAJ1IKHA7DN,2022-07-05,0,desktop,MST,0,
XZBKH9EBNQA7DN,2022-07-29,0,mobile,EST,0,
XZBFI98PU5A7DN,2022-07-19,1,desktop,CST,0,
XZBZUSJ7PUA7DN,2022-07-07,1,desktop,EST,0,
XZBQG50X43A7DN,2022-07-03,1,desktop,PST,0,
XZBB2L2JFRA7DN,2022-07-27,0,desktop,EST,0,
XZBSID2X1AA7DN,2022-06-02,0,desktop,PST,0,
XZBBZQ3CCYA7DN,2022-07-24,0,mobile,EST,0,
XZBCNC5GKSA7DN,2022-07-06,0,desktop,EST,0,
XZBGMJLEV9A7DN,2022-07-30,0,desktop,EST,0,
XZBW7MIP04A7DN,2022-06-24,0,desktop,EST,0,
XZB7UA1J86A7DN,2022-06-03,0,desktop,EST,0,
XZBITOQ2AHA7DN,2022-06-20,1,desktop,CST,0,
XZBRYGXU45A7DN,2022-06-20,0,desktop,EST,0,
XZB4J0ILRTA7DN,2022-06-23,0,desktop,PST,1,2022-07-05
XZB2WPNYY6A7DN,2022-07-10,1,desktop,EST,0,
XZBDX1KAPIA7DN,2022-07-08,0,desktop,EST,0,
XZBFMTM53ZA7DN,2022-06-22,1,desktop,EST,0,2022-06-24
XZBMHIHQL7A7DN,2022-07-08,0,desktop,EST,0,
XZBNFAA171A7DN,2022-07-08,1,desktop,PST,0,
XZBGPMF8LQA7DN,2022-07-29,0,mobile,EST,0,
XZBAE5ZU2FA7DN,2022-07-16,0,desktop,EST,0,
XZBLICR7NAA7DN,2022-06-10,0,desktop,EST,0,
XZBJ0XRJOQA7DN,2022-07-05,0,desktop,EST,0,
XZBAAN04XXA7DN,2022-06-30,0,desktop,CST,0,
XZBYKTUO6GA7DN,2022-06-01,0,desktop,PST,0,
XZBMV7AAL7A7DN,2022-07-10,0,desktop,CST,0,
XZBM40OFHEA7DN,2022-06-24,0,desktop,PST,0,
XZBY2VFPRPA7DN,2022-06-03,1,desktop,PST,0,
XZBFEQE4NVA7DN,2022-06-24,1,desktop,PST,0,2022-07-13
XZBSH90IQUA7DN,2022-06-24,1,desktop,EST,0,
XZB77OW24VA7DN,2022-06-17,0,desktop,MST,0,
XZBRUW1SK6A7DN,2022-06-20,1,desktop,CST,0,
XZBBLALJY0A7DN,2022-06-05,1,desktop,MST,1,2022-07-12
XZBXQX365LA7DN,2022-06-06,0,desktop,PST,0,
XZB5XLEB26A7DN,2022-06-29,1,desktop,CST,0,
XZBP00WBK1A7DN,2022-06-03,0,desktop,EST,0,
XZBSE1BYGGA7DN,2022-07-28,0,mobile,EST,0,
XZBAFJ9EE8A7DN,2022-07-19,0,desktop,CST,0,
XZB7UEZAYHA7DN,2022-07-07,1,desktop,EST,0,
XZBINC6260A7DN,2022-07-06,0,desktop,MST,0,
XZBBYN5BPQA7DN,2022-06-23,0,desktop,CST,0,
XZBYI7QFNAA7DN,2022-07-22,0,desktop,CST,0,
XZBM0F6EJUA7DN,2022-07-19,0,mobile,EST,0,
XZBM76C22OA7DN,2022-06-14,0,desktop,EST,0,
XZBGCAD4BGA7DN,2022-07-11,0,desktop,MST,0,
XZBWYBJAAFA7DN,2022-07-23,1,desktop,EST,0,
XZBEPD5Z20A7DN,2022-06-03,0,desktop,CST,0,
XZBD4CS0TPA7DN,2022-07-28,1,mobile,EST,0,
XZBZ6L868ZA7DN,2022-06-29,1,desktop,CST,1,2022-07-17
XZBQ9KD2PPA7DN,2022-06-27,0,desktop,EST,0,
XZBTJZX5ZYA7DN,2022-07-01,0,desktop,EST,0,
XZB5AGXMPSA7DN,2022-07-23,0,mobile,EST,0,
XZB31CVRDCA7DN,2022-06-09,0,desktop,MST,0,
XZBBTRP5XGA7DN,2022-07-09,1,desktop,EST,0,
XZBQFFST03A7DN,2022-06-13,0,desktop,CST,0,
XZBFPK99RMA7DN,2022-07-04,0,desktop,EST,0,
XZB40GGZGUA7DN,2022-07-24,1,desktop,CST,0,
XZBTN7KHSAA7DN,2022-06-28,0,desktop,EST,0,
XZBHJAY4OIA7DN,2022-07-14,0,desktop,CST,0,
XZB9X81X3JA7DN,2022-07-26,1,desktop,PST,0,
XZBN2NY6SAA7DN,2022-07-08,0,desktop,EST,0,
XZBUVU1O0IA7DN,2022-07-14,1,desktop,CST,0,
XZB6DACIJNA7DN,2022-06-12,1,desktop,EST,0,
XZBN9V5EG4A7DN,2022-06-28,0,desktop,PST,0,
XZBSM5B7XJA7DN,2022-07-03,0,desktop,EST,0,
XZBASJ614ZA7DN,2022-07-05,1,desktop,CST,0,
XZBVPPIS84A7DN,2022-07-27,0,desktop,CST,0,
XZB6G4K10FA7DN,2022-07-17,0,mobile,EST,0,
XZBOC5FO14A7DN,2022-06-06,0,desktop,CST,0,
XZB6QONBJ5A7DN,2022-07-18,0,desktop,CST,0,
XZB2GXPBMTA7DN,2022-07-31,1,desktop,EST,0,
XZB8EOFLZWA7DN,2022-06-21,0,desktop,AKST,0,
XZB20KES92A7DN,2022-07-20,0,desktop,CST,0,
XZBU4RUY44A7DN,2022-06-30,0,desktop,EST,0,
XZBXHNDK3RA7DN,2022-06-15,0,desktop,CST,0,
XZBGZV9NWEA7DN,2022-06-03,1,desktop,EST,0,
XZBW0LKFZGA7DN,2022-07-22,0,mobile,PST,0,
XZBPLLW7H6A7DN,2022-06-09,0,desktop,EST,0,
XZBW1UV5NXA7DN,2022-06-05,1,desktop,CST,0,
XZBHHSJ4MBA7DN,2022-07-19,0,desktop,EST,0,
XZB8225P0DA7DN,2022-06-04,0,desktop,CST,0,
XZBA4E2OF2A7DN,2022-07-03,0,desktop,CST,0,
XZB53V7C1DA7DN,2022-07-22,1,desktop,EST,0,
XZBE67G55JA7DN,2022-06-13,1,desktop,CST,0,
XZBY80A39RA7DN,2022-06-11,0,desktop,CST,0,
XZBX9EZO0HA7DN,2022-06-22,0,desktop,CST,0,
XZBC1HYGLUA7DN,2022-07-18,0,desktop,EST,0,
XZBFCCU3RUA7DN,2022-07-14,0,desktop,EST,0,
XZBKDYREU3A7DN,2022-07-21,1,mobile,PST,0,2022-07-27
XZBCTX896PA7DN,2022-06-02,1,desktop,CST,0,
XZBGZHKGH7A7DN,2022-07-10,0,desktop,CST,0,
XZB3YP6R9IA7DN,2022-07-25,0,desktop,EST,0,
XZBVC62HLEA7DN,2022-07-26,0,desktop,EST,0,
XZBJZHYOKYA7DN,2022-07-21,0,desktop,EST,0,
XZB52D8LC5A7DN,2022-07-01,0,desktop,PST,0,
XZBF4Q5C5OA7DN,2022-07-27,0,mobile,CST,0,
XZBODO3BTPA7DN,2022-07-29,1,desktop,EST,0,
XZB33EZTLGA7DN,2022-07-08,0,desktop,CST,0,2022-07-17
XZBSANRQ8UA7DN,2022-07-28,0,mobile,CST,0,
XZBGAT03X7A7DN,2022-07-30,0,mobile,AKST,0,
XZBBI2KWFPA7DN,2022-06-18,0,desktop,PST,0,2022-06-27
XZBVYJ8LJWA7DN,2022-07-13,1,desktop,EST,0,
XZBQX9E1HAA7DN,2022-06-14,1,desktop,CST,0,
XZBA24A06NA7DN,2022-06-28,0,desktop,PST,0,
XZBVN7PGQUA7DN,2022-06-09,1,desktop,CST,0,
XZBGNBPI7MA7DN,2022-07-01,1,desktop,PST,0,
XZB7SENEAZA7DN,2022-07-18,0,desktop,CST,0,2022-07-22
XZBVZM04T6A7DN,2022-06-09,1,desktop,EST,0,
XZBZ1OUUC3A7DN,2022-06-10,0,desktop,PST,0,
XZBZJTZP1GA7DN,2022-07-11,0,desktop,EST,0,
XZBSB3GDLLA7DN,2022-07-09,0,desktop,EST,0,
XZBYC237I3A7DN,2022-07-11,0,desktop,MST,0,
XZBLNX2OOZA7DN,2022-06-27,1,desktop,PST,0,
XZB6XIWZL6A7DN,2022-06-21,0,desktop,EST,0,
XZBFE1W47UA7DN,2022-06-25,0,desktop,CST,0,
XZBEK67VARA7DN,2022-07-25,1,mobile,PST,0,2022-07-27
XZBFGHCIFTA7DN,2022-06-01,0,desktop,EST,1,2022-07-01
XZB475DPS3A7DN,2022-07-02,0,desktop,EST,0,
XZBN1ZXUIFA7DN,2022-07-09,0,desktop,CST,0,
XZB1Y9OF1MA7DN,2022-06-19,0,desktop,CST,0,
XZB3OVW5SSA7DN,2022-07-17,0,desktop,MST,0,
XZBN5J97ZUA7DN,2022-07-12,0,desktop,EST,0,
XZBLM0K8R5A7DN,2022-06-23,0,desktop,PST,0,
XZBBRGWUVBA7DN,2022-07-19,0,mobile,EST,0,
XZBWMZDMOAA7DN,2022-07-26,1,desktop,CST,0,
XZBPO7FAAUA7DN,2022-06-26,0,desktop,MST,0,
XZBF8T60JWA7DN,2022-06-30,0,desktop,CST,0,
XZBR23U19KA7DN,2022-07-17,0,desktop,CST,0,
XZB23GLQKGA7DN,2022-07-13,0,mobile,EST,0,
XZBLT3LB5PA7DN,2022-06-07,0,desktop,PST,0,
XZBTCRRI6DA7DN,2022-07-01,1,desktop,EST,0,
XZBH18IEMLA7DN,2022-07-24,0,desktop,EST,0,
XZB3FBOS6LA7DN,2022-06-13,0,desktop,EST,0,
XZBA74J7F7A7DN,2022-07-08,1,desktop,EST,0,2022-07-18
XZBEIQ8ZF5A7DN,2022-07-20,0,desktop,EST,0,
XZBTUL16KHA7DN,2022-07-27,0,mobile,EST,0,
XZBHL981YRA7DN,2022-07-23,0,desktop,PST,0,
XZBADLL8IIA7DN,2022-06-13,0,desktop,CST,0,
XZB6X7NJ2QA7DN,2022-07-31,0,desktop,EST,0,
XZBX7UT30AA7DN,2022-06-23,1,desktop,EST,0,
XZBIUCM5W4A7DN,2022-06-29,1,desktop,EST,0,
XZBFTYXQ5EA7DN,2022-07-18,0,desktop,CST,0,
XZBTKP4ZOBA7DN,2022-06-02,0,desktop,EST,1,2022-06-03
XZBLUS90AWA7DN,2022-07-29,1,desktop,EST,0,
XZBBSP3YVPA7DN,2022-07-16,0,desktop,CST,0,
XZBFVKRYFZA7DN,2022-07-24,0,mobile,EST,0,
XZBJTV00W3A7DN,2022-07-07,0,mobile,CST,1,2022-07-08
XZBAR4FVFFA7DN,2022-07-14,0,desktop,EST,0,
XZBF9DD8LFA7DN,2022-07-31,0,desktop,EST,0,
XZBSE1XQN1A7DN,2022-06-09,0,desktop,EST,0,
XZB41XVZ2EA7DN,2022-06-21,0,desktop,EST,1,2022-06-29
XZB7HAT9NGA7DN,2022-06-06,0,desktop,PST,0,
XZB8IV9WA5A7DN,2022-07-07,0,desktop,CST,0,
XZB5W5EMSDA7DN,2022-07-14,1,mobile,EST,0,
XZB1PDZG1QA7DN,2022-07-12,0,desktop,PST,0,
XZBZQH1VI7A7DN,2022-06-30,0,desktop,PST,0,
XZBITCNAQZA7DN,2022-06-19,0,desktop,EST,1,2022-06-21
XZBPNKGK40A7DN,2022-06-23,1,desktop,CST,0,
XZB4VPACFYA7DN,2022-06-07,1,desktop,EST,0,
XZB8333WP1A7DN,2022-06-10,0,desktop,PST,0,
XZBLMSSXNEA7DN,2022-06-27,1,desktop,EST,0,
XZB1ESGZIEA7DN,2022-07-13,1,desktop,EST,0,
XZBYNRG7JVA7DN,2022-06-25,0,desktop,MST,0,
XZBWI11WXQA7DN,2022-07-31,0,mobile,CST,0,
XZBQ0D3YISA7DN,2022-06-05,0,desktop,PST,0,
XZBSSM2R4MA7DN,2022-06-28,0,desktop,CST,0,
XZBMSBYO9TA7DN,2022-06-20,1,desktop,CST,0,
XZBICX8IYMA7DN,2022-07-11,0,desktop,CST,0,
XZBFKC15FSA7DN,2022-07-10,0,desktop,EST,0,
XZB95DIVK3A7DN,2022-07-10,0,desktop,EST,0,
XZBLXDIZVYA7DN,2022-06-17,0,desktop,CST,0,
XZB2TI3YEXA7DN,2022-06-27,1,desktop,CST,0,
XZB38WFXP9A7DN,2022-06-11,0,desktop,CST,0,
XZB2NKG1W9A7DN,2022-06-06,0,desktop,EST,0,
XZBLR994GRA7DN,2022-07-15,0,desktop,PST,0,
XZBBPSQR8BA7DN,2022-06-01,1,desktop,EST,0,
XZBQ14EMBDA7DN,2022-06-21,0,desktop,EST,0,
XZB2F1X9CUA7DN,2022-07-19,0,mobile,CST,0,
XZBZI2Q759A7DN,2022-07-06,1,desktop,CST,0,
XZBNGOGRCQA7DN,2022-07-27,0,desktop,EST,0,
XZBCSJMQ52A7DN,2022-06-20,1,desktop,EST,0,
XZBGP23TZ1A7DN,2022-07-17,1,desktop,EST,0,
XZBI6NOXGKA7DN,2022-07-16,0,desktop,EST,0,2022-07-30
XZB02GO5AXA7DN,2022-07-20,1,mobile,CST,0,
XZBL9100NQA7DN,2022-07-17,0,desktop,EST,0,
XZBDT5UVCZA7DN,2022-07-28,1,desktop,PST,0,
XZBVOASJ8KA7DN,2022-06-17,0,desktop,EST,1,2022-06-27
XZBPGVEMADA7DN,2022-07-01,1,desktop,CST,0,
XZBS17LYH6A7DN,2022-07-24,1,desktop,CST,0,
XZBDN8CCBJA7DN,2022-07-17,0,mobile,MST,0,
XZBJFASHP0A7DN,2022-07-25,0,desktop,PST,0,
XZBLMN5O8OA7DN,2022-06-17,1,desktop,EST,0,
XZBXXBXXSAA7DN,2022-06-16,0,desktop,EST,0,2022-06-17
XZBZRSEAGBA7DN,2022-07-27,1,mobile,EST,0,
XZBD8RARJJA7DN,2022-07-25,0,desktop,EST,0,
XZBTKFTH9DA7DN,2022-07-12,0,desktop,EST,0,
XZBOYUW1EEA7DN,2022-07-25,0,desktop,EST,0,
XZBAIBK42ZA7DN,2022-07-24,0,desktop,EST,0,
XZBRH6CKUVA7DN,2022-07-14,0,mobile,EST,0,
XZB7X93JPOA7DN,2022-06-01,0,desktop,EST,0,
XZBKGYP38YA7DN,2022-07-26,0,desktop,EST,0,
XZBCLL7ZBQA7DN,2022-06-12,0,desktop,EST,0,
XZB6S8BWIOA7DN,2022-06-04,0,desktop,CST,0,
XZBSJC16HFA7DN,2022-07-19,1,mobile,CST,0,
XZBGPKK56ZA7DN,2022-07-02,0,desktop,CST,0,
XZBCUG5INRA7DN,2022-06-15,0,desktop,CST,0,
XZBMKFY7JBA7DN,2022-07-28,0,desktop,EST,0,
XZBL0G9EN4A7DN,2022-07-15,0,desktop,CST,0,
XZBGPBHWCEA7DN,2022-07-15,0,mobile,EST,0,
XZBNULIKA8A7DN,2022-06-28,0,desktop,EST,0,
XZB3EVA20HA7DN,2022-07-03,0,desktop,EST,0,
XZBJYLL28GA7DN,2022-06-23,1,desktop,EST,0,
XZBDGHQL3AA7DN,2022-06-12,0,desktop,EST,0,
XZBKVAH91QA7DN,2022-06-05,0,desktop,EST,1,2022-07-05
XZBSPXOOG7A7DN,2022-06-24,1,desktop,PST,1,2022-06-27
XZBV34FDBQA7DN,2022-06-14,1,desktop,EST,0,
XZBPFHVD2MA7DN,2022-07-26,1,mobile,PST,0,
XZBCWIA8JLA7DN,2022-06-03,1,desktop,CST,0,
XZBXNWAYV9A7DN,2022-07-15,0,desktop,PST,0,
XZBEIOVVEWA7DN,2022-07-12,0,desktop,HST,0,
XZBWBAZLZLA7DN,2022-07-22,0,desktop,PST,0,
XZB0NX2S38A7DN,2022-07-22,0,mobile,CST,0,
XZBJBRMNSGA7DN,2022-07-29,0,desktop,CST,0,
XZBDZFE4RTA7DN,2022-07-21,0,desktop,HST,0,
XZB876K0WJA7DN,2022-06-18,0,desktop,PST,0,
XZB9Q2XGEPA7DN,2022-06-11,0,desktop,CST,0,
XZBDNMX8BOA7DN,2022-07-27,0,desktop,PST,0,
XZBSBTP7ILA7DN,2022-06-15,0,desktop,EST,0,
XZBENBNTNBA7DN,2022-06-12,0,desktop,CST,0,
XZB6MKTOSGA7DN,2022-06-23,1,desktop,CST,0,
XZB8WOBSHGA7DN,2022-06-14,1,desktop,PST,0,
XZBI0Z879RA7DN,2022-07-31,0,desktop,PST,0,
XZBAI0W3UDA7DN,2022-06-20,0,desktop,EST,0,
XZBLK0SGKIA7DN,2022-06-14,1,desktop,EST,0,
XZBA7ZM9IKA7DN,2022-06-04,1,desktop,EST,0,
XZBSAAAX90A7DN,2022-07-31,0,desktop,EST,0,
XZBZCFLFKTA7DN,2022-07-11,0,desktop,EST,0,2022-07-12
XZBZR7K8WPA7DN,2022-06-04,1,desktop,PST,0,
XZBSQQQEPEA7DN,2022-07-03,1,desktop,EST,0,
XZBO3PCV21A7DN,2022-07-07,1,desktop,EST,0,
XZB0RY65J9A7DN,2022-07-20,0,desktop,CST,0,
XZBW5XKB29A7DN,2022-07-21,0,mobile,AKST,0,
XZBE7HXP0ZA7DN,2022-06-07,0,desktop,EST,0,
XZBBXN3BGBA7DN,2022-06-28,0,desktop,EST,0,
XZB7D8TI0XA7DN,2022-07-09,0,desktop,MST,0,
XZBGQ4HHF5A7DN,2022-07-06,0,desktop,EST,0,
XZB5OWOT5BA7DN,2022-06-26,0,desktop,CST,0,
XZBHHVM6L2A7DN,2022-06-09,1,desktop,MST,0,
XZBI7J2W4MA7DN,2022-07-24,0,desktop,CST,0,
XZBOWM84G3A7DN,2022-06-19,0,desktop,PST,0,
XZBFSU4EC8A7DN,2022-07-27,0,desktop,CST,0,2022-07-29
XZBOQAOYTBA7DN,2022-06-26,0,desktop,EST,0,
XZBCJU3ZPIA7DN,2022-06-16,1,desktop,EST,0,
XZB2TMJYIZA7DN,2022-06-23,1,desktop,CST,1,2022-06-24
XZB5HLAB80A7DN,2022-06-28,0,desktop,PST,0,
XZBYFFQ2UGA7DN,2022-06-07,0,desktop,EST,0,
XZB75O9P6KA7DN,2022-06-07,0,desktop,EST,0,
XZBECZCNVLA7DN,2022-06-23,0,desktop,PST,0,
XZBWQQ94INA7DN,2022-07-10,0,mobile,EST,0,
XZBTO3CKYIA7DN,2022-07-29,1,desktop,CST,0,
XZBFZH1R4EA7DN,2022-07-27,0,mobile,EST,0,2022-07-29
XZBY4JJ1UYA7DN,2022-07-10,0,desktop,EST,0,
XZB5QWESPZA7DN,2022-06-30,1,desktop,MST,0,
XZBYJWLFU3A7DN,2022-07-04,0,desktop,EST,0,
XZBWJM7ODKA7DN,2022-06-04,0,desktop,EST,0,
XZBCPGGR8WA7DN,2022-07-27,0,mobile,CST,0,
XZBRSHZIRWA7DN,2022-06-19,1,desktop,EST,0,
XZBFK2GNBRA7DN,2022-07-09,1,desktop,EST,0,
XZBP85Q5B1A7DN,2022-07-19,0,desktop,CST,0,
XZB2DGKSX8A7DN,2022-07-13,0,desktop,EST,0,
XZBF6KVHTJA7DN,2022-06-17,0,desktop,EST,0,
XZBB6PA5D6A7DN,2022-06-08,0,desktop,EST,0,
XZBHJO1V9GA7DN,2022-07-09,0,desktop,EST,0,
XZBO2NETZ3A7DN,2022-07-04,1,desktop,CST,0,
XZBDED70JEA7DN,2022-06-28,1,desktop,PST,0,
XZB2J5JZJEA7DN,2022-07-20,1,desktop,EST,0,
XZBNCXE9OUA7DN,2022-07-01,1,desktop,EST,0,
XZBC5MMUXNA7DN,2022-07-09,1,desktop,PST,0,
XZBAN6VVRHA7DN,2022-06-06,0,desktop,HST,0,
XZB5HMQFHGA7DN,2022-07-05,1,desktop,EST,0,
XZB021VTRCA7DN,2022-07-20,0,desktop,EST,0,
XZBBL35822A7DN,2022-07-09,0,desktop,PST,0,
XZBE9DV264A7DN,2022-07-11,0,mobile,CST,0,
XZBRXVR89PA7DN,2022-06-07,1,desktop,EST,0,
XZBDWTIJG8A7DN,2022-06-20,0,desktop,EST,0,
XZB083REPQA7DN,2022-07-14,0,desktop,MST,0,
XZBYKLI53PA7DN,2022-06-27,0,desktop,PST,0,
XZB4QDNN49A7DN,2022-07-28,0,mobile,PST,0,
XZBXQNOYMTA7DN,2022-07-17,0,mobile,CST,0,
XZBYRQ909IA7DN,2022-06-19,0,desktop,CST,0,
XZBBC2E054A7DN,2022-06-22,1,desktop,CST,0,
XZBWYUFPI0A7DN,2022-06-20,0,desktop,EST,0,
XZBT0H52MWA7DN,2022-07-01,1,desktop,EST,0,
XZBDB4S23IA7DN,2022-07-11,0,desktop,CST,0,
XZBOOPAR1JA7DN,2022-07-12,1,desktop,EST,0,
XZBANGWWKPA7DN,2022-07-19,1,desktop,CST,0,
XZBU782CAIA7DN,2022-07-09,0,desktop,PST,0,
XZBDI7XJOCA7DN,2022-06-29,0,desktop,CST,0,
XZBQJA3EH4A7DN,2022-06-12,1,desktop,EST,0,
XZBV244V38A7DN,2022-07-23,0,mobile,EST,0,
XZB3EUC8PGA7DN,2022-06-16,1,desktop,EST,0,
XZBH8BP2DPA7DN,2022-06-28,1,desktop,CST,0,
XZBAJV1UR5A7DN,2022-07-11,0,desktop,EST,0,
XZB94C01DZA7DN,2022-07-04,0,desktop,EST,0,
XZBLKNNPLZA7DN,2022-07-07,0,desktop,EST,0,
XZBVC12YYLA7DN,2022-07-10,0,desktop,EST,0,
XZBRNMB1WEA7DN,2022-07-19,1,desktop,EST,0,
XZB85Y26WKA7DN,2022-07-02,0,desktop,EST,0,
XZBFBKCPEAA7DN,2022-06-03,0,desktop,EST,0,
XZB63VPMTDA7DN,2022-06-28,0,desktop,CST,0,
XZB3WYWOP3A7DN,2022-07-17,1,mobile,PST,0,
XZB2L0ZD4UA7DN,2022-06-07,1,desktop,PST,0,
XZBDUF3BFQA7DN,2022-06-28,0,desktop,CST,0,
XZBEN7F7KLA7DN,2022-06-08,0,desktop,MST,0,
XZBRO55MYGA7DN,2022-06-10,0,desktop,PST,0,
XZB6XSGZN9A7DN,2022-06-14,0,desktop,PST,0,
XZBTLD30RCA7DN,2022-07-12,0,desktop,EST,0,
XZBSQDX4UYA7DN,2022-07-16,0,mobile,EST,0,
XZB3YQ6YTPA7DN,2022-06-23,0,desktop,EST,0,
XZB2GTULZ2A7DN,2022-07-09,1,desktop,CST,0,
XZBHQ9D5ZQA7DN,2022-06-11,0,desktop,EST,0,
XZBVASNL1DA7DN,2022-07-10,0,desktop,EST,0,
XZBODSIOGZA7DN,2022-07-26,0,mobile,EST,0,
XZBVBAUIEKA7DN,2022-07-26,0,desktop,EST,0,
XZBCR1HUBUA7DN,2022-06-15,0,desktop,HST,0,
XZBFOZC9PWA7DN,2022-07-20,1,desktop,CST,0,
XZBYZXO1OLA7DN,2022-06-26,0,desktop,PST,0,
XZB39SANS3A7DN,2022-06-15,1,desktop,EST,0,
XZBGPLIZJ4A7DN,2022-06-29,0,desktop,EST,0,
XZBCDPQGXIA7DN,2022-06-21,0,desktop,CST,0,
XZBY1XLD5QA7DN,2022-07-21,1,mobile,CST,0,
XZBACB92BRA7DN,2022-06-09,1,desktop,EST,0,
XZB5NLCZKOA7DN,2022-06-13,1,desktop,PST,0,
XZBBV62EHPA7DN,2022-07-13,1,desktop,EST,0,
XZBGQS27N6A7DN,2022-07-11,0,desktop,CST,1,2022-07-21
XZBIHM39F8A7DN,2022-07-08,0,desktop,EST,0,
XZBB146SV2A7DN,2022-07-01,0,desktop,EST,0,
XZBI5R9PQ3A7DN,2022-07-25,0,mobile,CST,0,
XZBONTF3PLA7DN,2022-06-06,0,desktop,CST,0,
XZBB6KCRPXA7DN,2022-07-24,1,mobile,PST,0,
XZB85403QAA7DN,2022-07-29,1,desktop,CST,0,
XZBC9EF3RBA7DN,2022-07-19,0,desktop,EST,0,
XZBUIQ69BKA7DN,2022-06-16,1,desktop,PST,0,
XZBD59IEX5A7DN,2022-07-09,0,desktop,PST,0,
XZB4ADXLEIA7DN,2022-07-12,0,desktop,PST,0,
XZBVSHSF11A7DN,2022-07-06,0,desktop,PST,0,
XZB8R12X0PA7DN,2022-07-12,0,desktop,EST,0,
XZBLTQJTMJA7DN,2022-07-21,1,desktop,PST,0,
XZBF6B817CA7DN,2022-07-04,1,desktop,EST,0,
XZBX34F02SA7DN,2022-06-19,1,desktop,EST,0,
XZBT64QD3AA7DN,2022-06-07,0,desktop,CST,0,
XZB7ID5TTBA7DN,2022-06-10,0,desktop,EST,0,
XZBUMGI1DMA7DN,2022-07-26,0,desktop,PST,0,
XZB1PNFKBGA7DN,2022-07-13,0,desktop,EST,0,
XZB4ED1EYDA7DN,2022-06-08,1,desktop,PST,0,
XZBV7B5S7OA7DN,2022-06-22,1,desktop,EST,0,
XZBALUP3RPA7DN,2022-07-30,0,mobile,CST,0,
XZBU13W39FA7DN,2022-06-11,0,desktop,PST,0,
XZB11DR857A7DN,2022-06-14,0,desktop,EST,0,
XZBFY8AVO6A7DN,2022-06-25,1,desktop,EST,0,
XZBQ7P01R5A7DN,2022-07-13,0,desktop,CST,0,
XZBRMT47MKA7DN,2022-06-07,1,desktop,MST,0,
XZB3154FLTA7DN,2022-07-10,0,desktop,CST,0,
XZBGT119GWA7DN,2022-06-23,0,desktop,CST,0,2022-07-16
XZBC1B0RP5A7DN,2022-07-01,1,desktop,MST,0,
XZBGKZL9WWA7DN,2022-06-18,0,desktop,EST,0,
XZB6Z5IZ2HA7DN,2022-06-06,0,desktop,EST,0,
XZBU5XH3IXA7DN,2022-07-01,0,desktop,CST,0,
XZBS5GRH4YA7DN,2022-06-24,0,desktop,PST,0,
XZBMBCC90WA7DN,2022-06-05,0,desktop,CST,0,
XZB43YAMQGA7DN,2022-07-06,1,desktop,CST,0,2022-07-26
XZB6PMCCI4A7DN,2022-06-29,1,desktop,EST,0,
XZBIUQBPXWA7DN,2022-07-23,0,mobile,PST,0,
XZBFASFXEVA7DN,2022-06-18,1,desktop,EST,0,
XZBKJVUWKDA7DN,2022-07-22,0,desktop,CST,0,2022-07-26
XZB64589U6A7DN,2022-07-03,0,desktop,EST,0,
XZB6KIEWKLA7DN,2022-07-19,0,desktop,CST,0,
XZBKPLBZJCA7DN,2022-06-26,0,desktop,CST,0,
XZB1VQH4O9A7DN,2022-07-03,1,desktop,EST,0,2022-07-09
XZBNGW3PSNA7DN,2022-06-06,1,desktop,CST,1,2022-06-23
XZBRFAW2K6A7DN,2022-06-20,1,desktop,CST,0,
XZB2X8E59MA7DN,2022-06-02,0,desktop,MST,0,
XZBSEQAUSDA7DN,2022-07-30,0,desktop,EST,0,
XZBV9T1MQLA7DN,2022-06-24,0,desktop,EST,0,
XZBS7I0R0CA7DN,2022-06-17,0,desktop,EST,0,
XZB1AYCRJQA7DN,2022-06-27,1,desktop,EST,0,
XZBLCFOWW4A7DN,2022-07-08,0,desktop,EST,0,
XZBTFC4NN1A7DN,2022-07-12,0,desktop,CST,0,
XZBVKD0CBXA7DN,2022-07-24,0,desktop,CST,0,
XZBHPRLTGKA7DN,2022-07-15,1,desktop,CST,0,
XZBLP9RD51A7DN,2022-06-17,1,desktop,PST,0,
XZB9SMI6C9A7DN,2022-07-17,0,desktop,EST,0,
XZB10S2TWYA7DN,2022-06-28,0,desktop,PST,0,
XZB2C1PT3TA7DN,2022-07-13,0,desktop,EST,0,
XZBBBW67XPA7DN,2022-07-13,0,desktop,MST,0,
XZBR8QFH8ZA7DN,2022-06-25,0,desktop,HST,0,
XZBMANJWIJA7DN,2022-07-28,1,desktop,EST,0,
XZBPCSDY4AA7DN,2022-07-28,0,mobile,CST,0,
XZBHC6FV4AA7DN,2022-06-02,0,desktop,PST,0,
XZBW1IUH2RA7DN,2022-07-26,0,desktop,CST,0,
XZBLD06MFAA7DN,2022-06-21,1,desktop,EST,0,
XZBQLNGEU7A7DN,2022-06-11,0,desktop,PST,0,
